Name,AddressDetails,Latitude,Longitude
Rock Night Music,"475 High Rd, London",51.5585589,0.0068512
Ronnie Scott's,"47 Frith Street, London",51.5134706,-0.131535
Russells Karaoke,"29 Canons Gate, Cheshunt, Waltham Cross",51.7189193,-0.0235643
Sam Judd DJ Services,"High Street, Chipping Ongar, Ongar",51.706443,0.2452786
Secrets,"43-45 East Smithfield, London",51.5086727,-0.0694829
Seen Nightclub,"3-4 The Rows, Harlow",51.771342,0.0926676
She.world,"6 Leytonstone Road, London, Stratford",51.546772,0.006579
Skating Haven (Roller Skating London),"Newham Leisure Centre, 281 Prince Regent Ln, London, Plaistow,Newham",51.5186934,0.0362206
Snooker Club,"Green Lane, Dagenham",51.5614855,0.1334248
Solar Entertainment,"2 Linton Road, Barking",51.5385269,0.0793714
SophistiCats,"28 Marylebone Lane, London",51.5154828,-0.1489269
South Harrow Sports & Social Club,"Valentine Road, Harrow",51.5630104,-0.3570807
Spearmint Rhino London,"161 Tottenham Court Road, London",51.5232663,-0.1365444
Stargazer Discos Karaoke and Disco Equipment Hire,"36 Park Avenue, Barking",51.542364,0.084006
Stringfellows,"16-19 Upper St Martin's Lane, London",51.5122658,-0.1267754
Studio 338,"338 Boord Street, London",51.4954417,0.00482
SUSHISAMBA London,"Heron Tower, 110 Bishopsgate, 39th Floor, London",51.5161743,-0.0809402
Teds Place,"305 North End Road, London",51.4858083,-0.2025067
The Backstreet,"Wentworth Mews, London",51.5245206,-0.0341928
the beehive,"3lt, 104 Empson Street, London",51.5220939,-0.0141623
The Black Leaf,"163 Edgware Rd, Colindale",51.593417,-0.2589523
The Borderline,"Orange Yd, Manette Street, London",51.5150442,-0.1305039
The Box Soho,"Walker's Court, London",51.5125623,-0.134118
The Bridge,"28 Hancock Road, London",51.5271052,-0.0105504
The Bulls Head Barnes,"373 Lonsdale Road, London",51.4737622,-0.2510364
The Clapham Grand,"21-25 Saint John's Hill, London",51.4629923,-0.1693688
The Comedy Club - Oceana Watford,"127 The Parade, Watford",51.6594204,-0.4005361
The Comedy Loft,"11, East Yard, Chalk Farm Road, London",51.5414623,-0.1457991
The Dolphin,"1 Rockingham Road, Uxbridge",51.5436287,-0.4878161
The Dome,"2A Dartmouth Park Hill, London",51.557349,-0.138669
The Earl of Chatham,"15 Thomas Street, London",51.4903108,0.0665278
The Elm,"206 North End Road, London",51.4866564,-0.2033569
The Fez Club,"200b Upper Richmond Road, London",51.4608005,-0.2166398
The Half Moon,"93 Lower Richmond Road, London",51.4672964,-0.2201418
The Harrow in Harrow,"269-271 Station Road, London, Harrow",51.582581,-0.332281
The Hideaway Lounge,"345 Ley Street, Ilford",51.564565,0.0828643
The Hoist,"47b-47c, Railway Arches, South Lambeth Place, London",51.4852639,-0.1226241
The Horse & Groom,"28 Curtain Road, London",51.5228733,-0.0805221
The Hoxton Pony,"104-108 Curtain Road, London",51.5253726,-0.080202
The Macbeth,"70 Hoxton Street, London",51.5301352,-0.080147
The Mayfair Club,"49-50 Dover Street, London",51.5076743,-0.1415627
The Nest,"36 Stoke Newington Road, London",51.5516511,-0.0747403
The Old Blue Last,"38 Great Eastern Street, London",51.52442,-0.080153
The Old Queens Head,"44 Essex Road, London",51.5372139,-0.1003678
The Red Room,"42A The Broadway, London",51.5144349,-0.3024069
The Roxy,"3-5 Rathbone Place, London",51.5166067,-0.133026
The Shanghai,"40-44 North Street, Romford",51.579433,0.179529
The Shed,"1 Queen's Yard, London",51.5429555,-0.0231367
The Star by Hackney Downs,"35 Queensdown Road, London",51.5530383,-0.0577916
The Underworld,"174 Camden High Street, London",51.5392248,-0.1421612
The Victoria,United Kingdom,51.5352664,0.0796521
The Victoria Dalston,"451 Queensbridge Road, London",51.545719,-0.069971
The Westbourne Studios Club,"242 Acklam Road, London",51.5214502,-0.2030014
The Whip & Collar,Iver,51.5269456,-0.5197839
The White Swan,"556 Commercial Road, London",51.512528,-0.041182
The Windmill International,"17-19 Great Windmill Street, London",51.511383,-0.1340868
Time Caf?? Bar Restaurant,"1, Brentford Lock, High Street, London",51.4829623,-0.3106526
Tipsy Dalston,"20 Stoke Newington Road, London",51.5511822,-0.0747062
Tommy Flynn's Hounslow,"66 Staines Road, Hounslow",51.4672057,-0.3686223
Trinity Bar,"378-380 Station Road, Harrow",51.5791158,-0.3337118
Unforgettable Discos,"4 Redriff Road, Romford",51.5907178,0.1655918
Unique Soundz Mobile Karaoke And Disco,"35 Hawks Mead Close, Enfeild",51.6777366,-0.0392727
United Airlines London Heathrow Terminal 2 Lounge,"Terminal 2 London Heathrow, Croydon Rd, Longford, Hounslow",51.4716468,-0.4432189
United Lounge,"Terminal 2, Heathrow Airport (LHR), London",51.471646,-0.4432159
Uxbridge Folk Club,"388A Long Lane, Ickenham, Uxbridge",51.5512996,-0.4486362
Villa Country,"4jb, 75 Park Parade, London",51.536957,-0.242334
Vintage Bar,"36A High Street, Pinner",51.5940813,-0.3805878
Visions Video Bar,"588A Kingsland Road, London",51.5458725,-0.0754282
Viva,"1-3 Hill Rise, Richmond",51.4580509,-0.3054664
Vortex,"11 Gillett Square, London",51.5488516,-0.0767296
Warehouse,"H9, Hastingswood Trading Estate, Harbet Road, London",51.6089921,-0.0368598
WAX London,"Joel Street, Northwood Hils",51.6014562,-0.4092159
Wellington Club,"116A Knightsbridge, London",51.5018187,-0.1627067
Xclusiv Nite,"Cooks Road, Dagenham Leisure Park, Dagenham",51.532562,0.135781
XOYO,"32-37 Cowper Street, London",51.5254338,-0.085736
Yates's,"87-89 South Street, Romford",51.5764161,0.1826477
ZanziBar Nightclub,"280A High Street, Uxbridge",51.5448316,-0.476842
Roundwood Park,"Harlesden Road, London",51.5410918,-0.2379585
The Walnut Tree,"Willow Tree Lane, Hayes",51.5263882,-0.3931537
The Wishing Well,"1250 - 1256 Uxbridge Road, Hayes",51.5254433,-0.4335942
Morrisons,"High Road, Woodgreen, London",51.5963234,-0.1109704
1 Lombard Street,"1 Lombard Street, London",51.5130738,-0.0889629
1901 Restaurant,"Andaz London Liverpool Street, 40 Liverpool Street, London",51.5172992,-0.0817225
Arepa & Co,"58A De Beauvoir Crescent, London",51.5371326,-0.0799164
Ask Italian,"139-140 High Street, Uxbridge",51.5475,-0.480452
Ask Italian,"The Former Post Office, Market Street, Watford",51.655525,-0.397053
ASK Italian,"41 Spring Street, Paddington",51.5144852,-0.1750992
Aspen Tree,"Gobions Avenue, Romford",51.60032,0.177165
Bangalore Express City,"1, Corbet Court, 3-6 Gracechurch Street, London",51.5129439,-0.0846649
Barbican Kitchen,"Barbican Centre, G, Silk Street, London",51.5195655,-0.0934213
Beboz,"60-, 65 Holborn Viaduct, London",51.517077,-0.1041361
Bel-Air Food,"54 Paul Street, London",51.5241585,-0.084071
Bengal Spice,"12 Forest Road, Loughton",51.6465489,0.0536052
Berneliu uzeiga Shepherds Inn,"485 High Road Leytonstone, London",51.5589589,0.0069532
Bill's,"270-272 Chiswick High Road, London",51.4926204,-0.2594184
Bill's,"36-44 Brewer Street, London",51.5118122,-0.1351515
Bill's Islington Restaurant,"9 White Lion Street, London",51.5327019,-0.1069284
Bistrotheque,"23-27 Wadeson Street, London",51.5340302,-0.0560876
Bluebell,"117 High Road, Chigwell",51.6254897,0.081991
Boneyard Shoreditch,"168-175 Shoreditch High Street, London",51.5247307,-0.0776263
Brown Eagle,"586 Hertford Road, Enfield",51.6691919,-0.0414211
BunBunBun Vietnamese Food,"134B Kingsland Road, London",51.53091,-0.0769337
Cafe Bengal,"41 The Broadway, Loughton",51.6476175,0.0829236
Cafe Brazil,"511 Fulham Road, London",51.4801186,-0.1918563
Cafe Cafe,"51 High Street, Harrow",51.570299,-0.339554
Caraway Restaurant,"513-519 Cranbrook Road, Ilford",51.5750486,0.0661239
Charlotte's Place,"16 Saint Matthew's Road, London",51.508457,-0.296085
Chaudhrys Buffet Restaurant,"198-202 Fore Street, London",51.6143605,-0.0642566
Chennai Dosa,"339 High Street North, London",51.5437657,0.0496557
Chennai Spice,"217 Hertford Road, London",51.6320076,-0.0550951
Club 182,"182-184 Preston Road, Wembley",51.5701541,-0.294394
Cock & Magpie,"Epping Green, Essex",51.7294848,0.0763791
Cube,"32-34 Watford Road, Wembley",51.5568711,-0.3170863
Cyprus Meze,"526 Lea Bridge Road, Leyton",51.5726447,-0.0173659
Elephant Royale,"579-581 Gants Hill Crescent, Ilford",51.5771546,0.0674112
Ethos,"48 Eastcastle Street, London",51.5163718,-0.1390993
F.Cooke,"9 Broadway Market, London",51.5359544,-0.0622431
Fabrica 584,"584 Kingsland Road, London",51.545735,-0.0755735
Food filosophy,"55 Ebury Street, London",51.4962138,-0.1471866
Food Garden Cafe,"400 Oxford Street, London",51.5145647,-0.1519194
Food House,"67 Leicester Square, London",51.5124,-0.1288747
Food Ink Office,"499-505 Hackney Road, London",51.5325505,-0.0584011
Gaucho,"The O2, Peninsula Square, London",51.5021798,0.0047596
Glasshouse,"14 Station Parade, Richmond",51.4769959,-0.2856471
Godot's Bistro,"139 Station Road, London",51.6327555,0.0082184
Gourmet Burger Kitchen,"35 Haven Green, London",51.5157284,-0.3019788
Grace Bar & Restaurant,"-44, 42 Great Windmill Street, London",51.51102,-0.134178
Grand Caf??,"Royal Exchange, London",51.5136208,-0.0871398
Gujarati Rasoi Restaurant,"10C Bradbury Street, London",51.5486795,-0.0765711
Gymkhana,"42 Albemarle Street, London",51.5084912,-0.1414724
Harrods Food Hall,"87-135 Brompton Road, London",51.4992364,-0.1638026
Harvester,"900 High Road, Romford",51.5683116,0.1194559
Harvester - The Jolly Badger,"128 Hale Lane, Edgware",51.61695,-0.260359
Harvester Chingford,"Larkswood Leisure Park, 175 New Road, Chingford",51.6175677,-0.0073077
Harvester Croxley Green,"253 Watford Road, Croxley Green, Rickmansworth",51.6515098,-0.4304682
Harvester The Beehive,"145-147 Beehive Lane, Ilford",51.5774919,0.0591897
Harvester The Navigation,"4 Wharf Road, Enfield",51.6435705,-0.0295821
Hawker,"13 Camden High Street, London",51.5348397,-0.1392189
Horns & Horseshoes,"Harlow Common, Foster Street, Harlow",51.7575034,0.1506842
Iberica Canary Wharf,"12 Cabot Square, London",51.5057579,-0.0220239
Jamie Oliver's Fifteen,"15 Westland Place, London",51.5285944,-0.0902473
JANE-TIRA,"28 Brewer Street, London",51.5121399,-0.1345421
Jungle Braai,"115 Wood Street, London",51.5882373,-0.0039585
Juoda-Balta,"2 Jenkins Lane, Barking",51.5271514,0.0802363
Just F.A.B. Food Bus in London,"459, 455 Hackney Road, London",51.5323403,-0.0604186
Kervan Sofrasi Edmonton,"80 Church Street, London",51.625697,-0.06473
KIN,"88 Leather Lane, London",51.5214376,-0.1099092
Koshari Street,"56 Saint Martin's Lane, London",51.5109187,-0.1268883
La Trevi,"476-478 Larkshall Road, London",51.6085703,-0.001077
L'Anima,"1 Snowden Street, London",51.5213756,-0.0816114
Le Spice,"1, Arlingham Mews, Sun Street, Waltham Abbey",51.6868493,-3.46E-05
Leonardos,"49 Queen's Road, Buckhurst Hill",51.6253788,0.0442486
Loch Fyne Restaurant,"280-282 High Road, Loughton",51.6501097,0.057289
Lockside Camden,"75-89 Upper Walkway, Camden Lock Place, London",51.540937,-0.146566
Loughton BBQ,"171 High Road, Loughton",51.6451294,0.0530538
Mai Food,"7A Kenway Road, London",51.4930089,-0.1934819
Marcel & Sons,"5 Elephant Road, London",51.493209,-0.0985189
Masti - Restaurant Bar & Nightclub,"572-582 High Road, Wembley",51.5521444,-0.2987668
Maxim,"124 Golders Green Road, London",51.5740062,-0.2007404
McDonald's,"361/363 Station Road, Harrow",51.5796841,-0.3342606
McDonald's,"139 North Circular Road, Stonebridge, Brent Park",51.5516777,-0.2616942
McDonald's,"1340 Mollison Avenue, Enfield",51.6565638,-0.0301637
McDonald's Travellers Friend,"480 Bath Road, Hounslow",51.4753542,-0.3970544
Menoo Eclectic Food,"25 Kensington Church Street, London",51.5033494,-0.1919
Miller & Carter Epping,"Epping Road, Epping",51.6756009,0.0622471
Miller & Carter Harlow,"London Rd, Harlow, London",51.7515444,0.1335915
Miller & Carter Harrow,"Brockhurst Corner, Uxbridge Road, Harrow",51.6130116,-0.333257
Mint Leaves,"ExCel London, Royal Victoria Dock, London",51.5082107,0.0316413
Mirch Masala,"The Broadway, Southall",51.512212,-0.384265
Mui & Koko Buffet,"1, Crown Gate, Harlow",51.7692261,0.0965167
Murakami,"63-66 Saint Martin's Lane, London",51.5114047,-0.1269752
NAMA- Artisan Raw Foods,"110 Talbot Road, London",51.5168678,-0.2003186
New Culture Revolution,"42 Duncan Street, London",51.533527,-0.104505
Niche | Gluten-free Dining,"197-199 Rosebery Avenue, London",51.5299367,-0.1054484
Novikov Restaurant & Bar,"50A Berkeley Street, London",51.507698,-0.1427978
Olive Garden,United Kingdom,51.5344908,-0.0636472
Oriental Village,"69 Old Church Road, Chingford",51.6191779,-0.0171122
Original Lahori Karahi,"29 Featherstone Road, Southall",51.5022518,-0.3842417
Oslo Hackney,"1A Amhurst Road, London",51.5471606,-0.0555841
OXO Restaurant Bar and Brasserie,"Oxo Tower, 8, Barge House Street, London",51.5084045,-0.1083675
P.S. Tattershall Castle,"Victoria Embankment, London",51.5056591,-0.1222697
Patpong Thai Restaurant,"146-148 Station Road, London",51.6337095,0.0096745
Pepe Italian Street Food,"57 Saint Martin's Lane, London",51.5109487,-0.1268958
Pepe's Piri Piri,"11 Watford Way, London",51.5833004,-0.2279034
Pepe's Piri Piri,"327 Kilburn High Road, London",51.5446263,-0.2014908
Pepe's Piri Piri,"607 Fulham Road, London",51.480243,-0.197991
Pepe's Piri Piri,"82 Brick Lane, London",51.5191607,-0.0716141
PIND PUNJABI,"15 Broadway Parade, Coldharbour Lane, Hayes",51.5109134,-0.4132299
Pump street food market,"168 Shoreditch High Street, London",51.5247307,-0.0776263
Quiznos Sub,"57-59 Whitechapel Road, London",51.5170499,-0.0679369
Raj Indian Restaurant,"75 High Street, Epping",51.6968128,0.107712
Restobistro,"82 High Street, Epping",51.6969131,0.1087724
Robin Hood,"Epping New Road, Loughton",51.6557973,0.0398954
Rodizio Rico,"The O2, Greenwich Peninsula, London",51.5027714,0.0045681
Rose Vegetarian Restaurant,"532/534 Kingsbury Road, London",51.5858194,-0.2771404
Saay Tharn,"13 Forest Road, Loughton",51.6473424,0.05376
Sahara Grill (Ilford),"406-408 Cranbrook Road, Ilford, Essex",51.5758969,0.0665087
Salsas,"3EP, 571 Cable Street, London",51.5119674,-0.0420905
Saravanaa Bhavan,"403 Alexandra Avenue, Harrow",51.5728399,-0.3715858
Shabu Shabu at Whole Foods Market,"63 Kensington High Street, London",51.5014519,-0.1906153
Shaka Zulu,"Stables Market, Chalk Farm Road, London",51.5415301,-0.1468241
Sharod,"3 State Parade, Barkingside, Ilford",51.59341,0.0844638
Simple Health Kitchen,"73A Watling Street, London",51.5131605,-0.0938717
Smilte Restaurant Ltd,"627-629 Lea Bridge Road, London",51.5768532,-0.0112475
Snaps & Rye,"93 Golborne Road, London",51.5214641,-0.2087539
Spice Rack Lounge,"35 Church Road, Stanmore",51.6173144,-0.3131233
Squires African Restarant,"272 Barking Road, London",51.5323749,0.0511328
St James Restaurant,"30 High Street, Bushey",51.6452561,-0.3673445
Strada,"13-15 Tavistock Street, Covent Garden, London",51.5122664,-0.1203605
Street Feast Hawker House,"Canada Street, London",51.497786,-0.044995
Subway,"134 High Street, Uxbridge",51.5477162,-0.4807094
Subway,"181 Field End Road, Eastcote",51.5778211,-0.3984718
Subway,"16 High Street, Southall",51.5109832,-0.374906
Subway,"158 High Street, Hounslow",51.4693311,-0.360639
Subway,"284A Station Road, Harrow",51.5820372,-0.3323798
Subway,"38 High Street, London",51.5124772,-0.3047788
Subway,"Central Buildings, 5 The Broadway, Ealing Broadway, London",51.5147164,-0.3024295
Subway,"535 Kingsbury Road, London",51.5847918,-0.2791931
Subway,"87 Station Road, Edgware",51.6133559,-0.2767357
Subway,"180 High Street, London & Greater London",51.5074476,-0.2717846
Subway,"42 Golders Green Road, London",51.5725133,-0.1977681
Subway,"171 Kilburn High Road, London & Greater London",51.5410175,-0.1971774
Subway,"523 Kingsland Road, London",51.5454381,-0.076028
Subway,"305 Mare Street, London, Hackney",51.5460158,-0.0553418
Subway,"2, 214 Hoe Street, London",51.5828829,-0.0240518
Subway,"9 Hall Lane, Chingford",51.6168596,-0.0185215
SUBWAY,"146C High Street, Epping",51.6984537,0.1108991
Tai Pan Oriental Buffet,"Capital Court, 30 Windsor Street, Uxbridge",51.5446389,-0.4814032
Tawana Thai Restaurant,"3 Westbourne Grove, London",51.5156755,-0.1885818
Tayyabs,"83-89 Fieldgate Street, London",51.5172367,-0.0634774
Thai Royale,"11 Highview Parade, Woodford Avenue, Ilford",51.5820186,0.0573445
The Breakfast Club,"2-4 Rufus Street, London",51.5271194,-0.0811388
The Clarendon,"123A Clarendon Road, Notting Hill / Holland Park, London",51.5126153,-0.2113168
The Colonnade Restaurant,"2 Warrington Crescent, London",51.524329,-0.1847285
The Curry Emporium,"597 Cranbrook Road, Ilford",51.5773632,0.0681736
The Duke,"2 Duke Street, Richmond",51.4614983,-0.3040366
The Fox,"39 Church Street, Twickenham",51.446719,-0.327193
The Garden House,"410 High Road, London",51.591455,-0.069758
The Gate,"51 Queen Caroline Street, Hammersmith",51.4903027,-0.225527
The Grill East Ham,"392 High Street North, London",51.5453351,0.0496414
The King's Arms,"Harvester, Stirling Way, Barnet",51.642339,-0.254471
The Last Post,"227 High Road, Loughton",51.6472986,0.0553944
The Loop Bar,"19 Dering Street, London",51.5141047,-0.1454766
The Modern Pantry Clerkenwell,"47-48 Saint John's Square, Clerkenwell",51.5230571,-0.1035947
The Narrow,"44 Narrow Street, London",51.5097336,-0.0378851
The Olive Tree Restaurant,"1&, 258 High Road, Loughton",51.6494279,0.0565655
The Park Tower Casino,"101 Knightsbridge, London",51.5017576,-0.1588437
The Pheasant Inn & Restaurant,"98 West End Lane, Harlington, Hayes",51.4851305,-0.4401871
The River Caf??,"Thames Wharf, Rainville Road, London",51.4841273,-0.2243051
The Swan,"73 High Street, Epping",51.6967812,0.107709
The Talbot,"275 High Road, North Weald Bassett, Epping",51.7243004,0.1817454
The Village Bar & Grill,"72 Station Lane, Hornchurch",51.5593962,0.2201704
The Village Pub,"31 Orford Road, London",51.5827598,-0.0118426
The Vintage Restaurant,"207 Station Road, Harrow",51.5848368,-0.332517
Theydon Oak Dining & Pub,"9 Coopersale St, Epping",51.695409,0.131664
Thyme,"Old Shire Lane, Waltham Abbey",51.6814964,0.0283489
Tibits,"12-14 Heddon Street, London",51.5112545,-0.1398155
Toby Carvery,"73 Hollybush Hill, London",51.5831109,0.0207238
Toby Carvery Aldenham,"3 Hartspring Lane, Watford",51.6660266,-0.3616648
Toby Carvery Enfield,"801 Great Cambridge Road, Enfield",51.6597401,-0.059309
tulip foods,"42 Windsor Road, London",51.5120742,-0.3005929
Two Kitchens,"167 High Road, Loughton",51.6450683,0.0530024
Two Kitchens,"167 High Road, Loughton",51.6451,0.053047
Vauxhall Street Food Garden,"6A S Lambeth Pl, London",51.4852,-0.1236679
Venerdi,"9 Chatsworth Road, London",51.5519242,-0.0441495
Viet Food,"34-, 36 Wardour Street, London",51.5115906,-0.1321718
Wong Kei,"41-43 Wardour Street, London",51.5114669,-0.1322801
Woo,"374 Forest Road, London",51.5901319,-0.0237999
Wood Oven,"126 George Lane, London",51.592829,0.0259766
Yoe-Bo Oriental Restaurant,"Gerry Raffles Square, London",51.5424924,0.0003406
Zaza,"3-5 High Street, Ruislip",51.5767531,-0.4267817
Zima Russian Street Food And Bar,"45 Frith Street, London",51.5133562,-0.1315179
Centro Formazione Croupier Casino Training School London,"6 Goodwin Close, London",51.494713,-0.0710177
Romford Shopping Hall,"43 Market Place, Romford",51.5798822,0.1821944
Hilton London Syon Park,"Park Rd, Brentford",51.479557,-0.315395
One Aldwych Hotel,"1 Aldwych, London",51.5117908,-0.11934
Waltham Abbey Marriott Hotel,"Old Shire Lane, Waltham Abbey",51.6817424,0.0285311
Party Tour Guide,"3 Saint Andrew's Road, London",51.5241766,0.0270815
